weight,key,mean_auc_PRIME,mean_auc01_PRIME,pval_icore_PRIME,pval_pep_PRIME
KL-Mask,boman-hydrophobicity-blsm_mut_score-ratio_rank,0.6476602272529093,0.5259698301076273,100,100
KL-Mask,hydrophobicity-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6510610538937435,0.5318790050272232,100,100
None,aliphatic_index-boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,0.6430132748258213,0.542037732646291,100,100
KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned,0.6517225895939757,0.5354919244064852,100,100
Inv-KL,hydrophobicity-ratio_rank-foreignness_score,0.5987509546226255,0.5244517433141629,100,100
None,boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.6447715616442069,0.5342437124482617,100,100
Inv-KL-Mask,aliphatic_index-boman-hydrophobicity-EL_rank_wt_aligned-foreignness_score,0.6333943303518927,0.5252565096258485,100,100
KL-Mask,hydrophobicity-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6539415706932412,0.5370632293483159,100,100
KL-Mask,boman-dissimilarity_score-EL_rank_wt_aligned,0.6372382957153049,0.5294455567404188,100,100
Inv-KL-Mask,aliphatic_index-boman-foreignness_score-Total_Gene_TPM,0.6265068248990293,0.5156576367050199,100,100
None,boman-blsm_mut_score-Total_Gene_TPM,0.642215551570764,0.5238863436796809,100,100
KL-Mask,aliphatic_index-boman-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6337796656441741,0.5288396730389492,100,100
None,boman-hydrophobicity-blsm_mut_score-foreignness_score,0.6467160080697363,0.5268569616613424,100,100
Inv-KL,hydrophobicity-isoelectric_point-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.6068605886844357,0.5216156795634406,100,100
None,boman-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.6423924735733006,0.5410667076151865,100,100
KL,aliphatic_index-boman-hydrophobicity-dissimilarity_score,0.6333676876481455,0.5220640982538755,100,100
Inv-KL,aliphatic_index-isoelectric_point-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,0.6116821791443554,0.543406352076849,100,100
Inv-KL,aliphatic_index-boman-isoelectric_point-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,0.6221873884945341,0.5305716018452742,100,100
Inv-KL,isoelectric_point-blsm_mut_score-ratio_rank-foreignness_score,0.6104495034155456,0.5570041975853436,100,100
KL,aliphatic_index-dissimilarity_score-ratio_rank-EL_rank_wt_aligned,0.6442437657850121,0.5351537960939153,100,100
Inv-KL,aliphatic_index-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-Total_Gene_TPM,0.6211515517591368,0.5372928555413649,100,100
Inv-KL-Mask,aliphatic_index-hydrophobicity-dissimilarity_score-ratio_rank-foreignness_score,0.6434631925732097,0.5301134587982992,100,100
Inv-KL-Mask,dissimilarity_score-ratio_rank-EL_rank_wt_aligned,0.6528663469216804,0.549915005414455,100,100
Inv-KL-Mask,aliphatic_index-isoelectric_point-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6176675614219946,0.5346256375616931,100,100
KL-Mask,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6371075362700958,0.5275527546258865,100,100
Inv-KL,aliphatic_index-boman-hydrophobicity-blsm_mut_score-ratio_rank-foreignness_score,0.6158797764029379,0.5230639654345731,100,100
Inv-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,0.6293805772697081,0.5267005289337302,100,100
KL-Mask,isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-foreignness_score,0.66229091281361,0.55277019457217,100,100
None,aliphatic_index-isoelectric_point-foreignness_score-Total_Gene_TPM,0.6310851284716188,0.5357003275554694,100,100
KL-Mask,hydrophobicity-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.6592655937368429,0.5347447708798106,100,100
None,aliphatic_index-boman-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6343131948784785,0.5376289406082624,100,100
KL-Mask,aliphatic_index-blsm_mut_score-EL_rank_wt_aligned,0.6565280678461277,0.5356353039058043,100,100
KL-Mask,aliphatic_index-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,0.6634756455490279,0.5351123445368676,100,100
Inv-KL-Mask,aliphatic_index-boman-hydrophobicity-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.6385631366352802,0.5175277734126694,100,100
Inv-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.6155885588479517,0.514990026353123,100,100
KL,aliphatic_index-hydrophobicity-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6355524395124282,0.5268252696130264,100,100
None,hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.6531958955730414,0.5384564993108757,100,100
Inv-KL,aliphatic_index-boman-isoelectric_point-ratio_rank-foreignness_score,0.6024374505990703,0.5193033530145776,100,100
KL-Mask,ratio_rank-foreignness_score,0.668746902508494,0.5684391393719282,100,100
None,boman-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6408125412510723,0.5392302230938025,100,100
KL,aliphatic_index-boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.6324917786684253,0.5290793333177326,100,100
KL-Mask,aliphatic_index-hydrophobicity-blsm_mut_score-ratio_rank,0.6622249862530847,0.5295422978915931,100,100
KL-Mask,aliphatic_index-boman-isoelectric_point-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.6278796955210775,0.5335318411416492,100,100
Inv-KL,boman-hydrophobicity-ratio_rank,0.6087927526821656,0.5084355012634538,100,100
None,aliphatic_index-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared,0.6555264369078829,0.5495585787443514,100,100
None,boman-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.6396893952528432,0.5358853620506261,100,100
None,aliphatic_index-boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.644386308648201,0.5325075563255979,100,100
KL,aliphatic_index-hydrophobicity-ratio_rank-EL_rank_wt_aligned,0.6344880363238328,0.5249938848321124,100,100
KL,hydrophobicity-isoelectric_point-foreignness_score,0.6327275319331901,0.5187717123219994,100,100
None,aliphatic_index-boman-hydrophobicity-ratio_rank-foreignness_score,0.6333303443035974,0.5361245682291994,100,100
KL,aliphatic_index-hydrophobicity-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.6370733683780687,0.5230338294352936,100,100
KL,aliphatic_index-boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared-foreignness_score,0.645865978101065,0.5325743662090213,100,100
KL-Mask,boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-Total_Gene_TPM,0.6412035027210344,0.5229962322627306,100,100
KL-Mask,boman-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6331686450513087,0.5301227237613223,100,100
None,boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.6493791763870056,0.5421501829968667,100,100
KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,0.6377045231822506,0.5297828933929469,100,100
KL-Mask,aliphatic_index-boman-isoelectric_point-dissimilarity_score-ratio_rank_squared-Total_Gene_TPM,0.6408543884330026,0.5382923096471711,100,100
Inv-KL-Mask,aliphatic_index-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-foreignness_score,0.6321926313080221,0.5430465255452984,100,100
Inv-KL-Mask,blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.6373966695423473,0.5338116786174505,100,100
KL-Mask,aliphatic_index-hydrophobicity-ratio_rank_squared-foreignness_score,0.6542191945627132,0.5344645385527867,100,100
KL,aliphatic_index,0.6227018949655533,0.525576656532668,100,100
Inv-KL,aliphatic_index-boman-hydrophobicity-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6205112947421338,0.5250294694111833,100,100
Inv-KL-Mask,boman-isoelectric_point-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.6376900512157219,0.5006327264316907,100,100
Inv-KL,hydrophobicity-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned,0.6155581469161286,0.5176884211417486,100,100
Inv-KL,aliphatic_index-blsm_mut_score-ratio_rank_squared-Total_Gene_TPM,0.6168525561357582,0.5449418702943066,100,100
Inv-KL,boman-isoelectric_point-ratio_rank-foreignness_score-Total_Gene_TPM,0.6115813567429502,0.5225957095981419,100,100
KL-Mask,boman-hydrophobicity-blsm_mut_score-Total_Gene_TPM,0.6433429478554019,0.5267598382358453,100,100
None,aliphatic_index-boman-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.6418509488528383,0.5440295539452658,100,100
None,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score,0.6441562895143398,0.5381727969236156,100,100
KL,boman-hydrophobicity-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.6328028882539076,0.5322418446068751,100,100
KL,boman-isoelectric_point-blsm_mut_score-ratio_rank,0.6324160046862063,0.5297157176024875,100,100
KL,aliphatic_index-boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.6396736506890688,0.5337233686032136,100,100
Inv-KL-Mask,hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-foreignness_score,0.6467352379249454,0.5268367119446825,100,100
Inv-KL,aliphatic_index-hydrophobicity-isoelectric_point-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.6186586407238367,0.5299350094873184,100,100
KL-Mask,aliphatic_index-isoelectric_point-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6465580673533321,0.5473771051984735,100,100
KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-blsm_mut_score-foreignness_score,0.6388512853872398,0.5255440004614409,100,100
None,aliphatic_index-boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6385329708247417,0.535455147530661,100,100
Inv-KL,aliphatic_index-boman-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.623911207269309,0.5273863339967017,100,100
Inv-KL,aliphatic_index-boman-isoelectric_point-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6306921041362914,0.5323447451548751,100,100
KL-Mask,isoelectric_point-blsm_mut_score-ratio_rank_squared,0.6727779050673678,0.5682833588813443,100,100
KL,boman-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.6354795122377972,0.5329205496885937,100,100
None,isoelectric_point-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.6591536281969836,0.5584379611358544,100,100
KL-Mask,aliphatic_index-hydrophobicity-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6449722906763156,0.5286903250626198,100,100
KL-Mask,boman-hydrophobicity-isoelectric_point-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.6384925168603309,0.5347635247261262,100,100
None,aliphatic_index-boman-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6334935371569046,0.5380514049231366,100,100
Inv-KL,isoelectric_point-blsm_mut_score-EL_rank_wt_aligned,0.6043574981640721,0.5498363512237086,100,100
None,aliphatic_index-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,0.6411137583908163,0.5402173330579443,100,100
KL,boman-hydrophobicity-isoelectric_point-ratio_rank_squared-foreignness_score,0.637918674955579,0.5307000914586929,100,100
Inv-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-ratio_rank_squared-foreignness_score,0.6199735056692923,0.5224492044373498,100,100
KL,aliphatic_index-hydrophobicity-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6331909159994523,0.5208248605093411,100,100
KL,dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned,0.6547239586589737,0.5476890216276225,100,100
Inv-KL-Mask,boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned,0.6460202289134769,0.5143175319124658,100,100
Inv-KL,aliphatic_index-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.6193578357895139,0.5409767515631703,100,100
None,aliphatic_index-boman-ratio_rank_squared-EL_rank_wt_aligned,0.6335210699519257,0.5439061028733314,100,100
None,aliphatic_index-boman-hydrophobicity-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6370560446579773,0.5350339589073279,100,100
Inv-KL,aliphatic_index-boman-isoelectric_point-ratio_rank,0.6063603715725276,0.5208506646027709,100,100
KL,aliphatic_index-boman-blsm_mut_score-ratio_rank_squared,0.6367715465327508,0.5292203700965906,100,100
Inv-KL,boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.6365503274349201,0.5245704649257471,100,100
None,boman-hydrophobicity-dissimilarity_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6370673786858829,0.5310377452009682,100,100
KL-Mask,only_rank,0.6647137854595351,0.5546023799317819,100,100
KL-Mask,hydrophobicity-isoelectric_point-ratio_rank_squared-EL_rank_wt_aligned,0.6508201498043849,0.5397183361378532,100,100
None,aliphatic_index-boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score,0.6461966701356954,0.5428790844844728,100,100
None,aliphatic_index-hydrophobicity-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6368254188355194,0.5274377672603106,100,100
KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6347936509896257,0.528566711845445,100,100
None,dissimilarity_score-ratio_rank_squared-Total_Gene_TPM,0.6632808355351216,0.5611458020002292,100,100
KL-Mask,aliphatic_index-boman-isoelectric_point-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.6337301568777673,0.5276072938565679,100,100
Inv-KL-Mask,boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score,0.6432919796248733,0.522189187919612,100,100
KL-Mask,aliphatic_index-hydrophobicity-dissimilarity_score-blsm_mut_score-foreignness_score,0.6549609825841514,0.5334482026187659,100,100
None,isoelectric_point-ratio_rank-foreignness_score,0.652736228332871,0.5620144378434593,100,100
Inv-KL,boman-hydrophobicity-isoelectric_point-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6120174853415515,0.5196580937448666,100,100
KL-Mask,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank,0.6496868405068548,0.5304637557116777,100,100
None,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned,0.6484757339027989,0.5431045399991542,100,100
KL-Mask,aliphatic_index-hydrophobicity-blsm_mut_score-ratio_rank_squared-foreignness_score,0.6613341166117157,0.5340662611273126,100,100
Inv-KL-Mask,aliphatic_index-boman-isoelectric_point-blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.6277878083274311,0.5181064629467944,100,100
None,boman-hydrophobicity-blsm_mut_score-ratio_rank_squared-Total_Gene_TPM,0.6501795542832086,0.5272272285466973,100,100
Inv-KL-Mask,aliphatic_index-blsm_mut_score,0.6270046482552077,0.5375921034206084,100,100
KL,boman-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6205460877058107,0.5317140512989582,100,100
Inv-KL,aliphatic_index-boman-isoelectric_point-dissimilarity_score-ratio_rank-foreignness_score,0.6210887329139331,0.5267545801841037,100,100
KL,dissimilarity_score,0.6528400287992407,0.5345136594959997,100,100
KL-Mask,boman-dissimilarity_score-ratio_rank,0.6437434502284491,0.5317921400196184,100,100
KL,aliphatic_index-boman-hydrophobicity-dissimilarity_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.6304483681386286,0.5244417740321309,100,100
Inv-KL,boman-hydrophobicity-isoelectric_point-ratio_rank-foreignness_score-Total_Gene_TPM,0.6107639479747183,0.5182792080110287,100,100
Inv-KL,aliphatic_index-hydrophobicity-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.6051132715036077,0.522710905921936,100,100
KL-Mask,aliphatic_index-hydrophobicity-blsm_mut_score-foreignness_score,0.6576982672340016,0.5273207349053277,100,100
Inv-KL,aliphatic_index-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6285085679339092,0.5423308527869305,100,100
KL,isoelectric_point-dissimilarity_score-ratio_rank-Total_Gene_TPM,0.6567249978229058,0.5597282192082321,100,100
KL,hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6439971523307271,0.5362516972685507,100,100
None,boman-ratio_rank_squared-Total_Gene_TPM,0.6405065016085892,0.534926651125982,100,100
Inv-KL,hydrophobicity-isoelectric_point-ratio_rank-foreignness_score-Total_Gene_TPM,0.606657774931771,0.5280420896203942,100,100
None,hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score,0.6568320199298204,0.53993579333692,100,100
KL,isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-Total_Gene_TPM,0.6481951447102473,0.5506347003118229,100,100
KL-Mask,hydrophobicity-blsm_mut_score-ratio_rank_squared,0.6703914029038666,0.5385200782595039,100,100
KL,aliphatic_index-ratio_rank-foreignness_score-Total_Gene_TPM,0.6326743723483119,0.535144061877424,100,100
KL,aliphatic_index-boman-isoelectric_point-dissimilarity_score-blsm_mut_score,0.6327572706127217,0.5262650337399291,100,100
None,boman-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.6357640489854106,0.5322226486861551,100,100
Inv-KL,boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared,0.6388722379536462,0.5212996135258048,100,100
KL-Mask,aliphatic_index-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.6576069942002308,0.5400277382325784,100,100
KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.6483527729917137,0.5368490034150611,100,100
KL-Mask,aliphatic_index-isoelectric_point-ratio_rank-EL_rank_wt_aligned,0.6433275763348358,0.5370204171649174,100,100
KL-Mask,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared-Total_Gene_TPM,0.6540534128381043,0.5309135982602992,100,100
Inv-KL-Mask,aliphatic_index-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank,0.6419680314348634,0.5397690616207363,100,100
Inv-KL-Mask,aliphatic_index-dissimilarity_score-ratio_rank,0.6396411655927312,0.543103902437246,100,100
KL,hydrophobicity-isoelectric_point-blsm_mut_score,0.6447991744670797,0.5151519494861729,100,100
Inv-KL-Mask,boman-dissimilarity_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.6417025374204957,0.5177637519742376,100,100
