weight,key,mean_auc_CEDAR,mean_auc01_CEDAR,pval_icore_CEDAR,pval_pep_CEDAR
KL,hydrophobicity-Total_Gene_TPM,0.7272223711866805,0.5827939364506941,0.016100000000000003,0.0
Inverted-KL-Mask,hydrophobicity-dissimilarity_score-ratio_rank-Total_Gene_TPM,0.7107351159524853,0.5829272992625725,0.5470999999999999,0.013800000000000034
Inverted-KL-Mask,boman-isoelectric_point-dissimilarity_score-Total_Gene_TPM,0.7158419337651976,0.5760109112714162,0.33830000000000005,0.0026000000000000467
KL-Mask,aliphatic_index-boman-hydrophobicity-blsm_mut_score-ratio_rank_squared-foreignness_score,0.7252761703208899,0.5860188439009854,0.0343,9.999999999998899e-05
KL-Mask,aliphatic_index-blsm_mut_score,0.7221036482476365,0.5849078912255985,0.05700000000000005,9.999999999998899e-05
KL-Mask,hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7319277400025017,0.5879677652801149,0.0020999999999999908,0.0
KL-Mask,boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.7236967464185166,0.5855802041241254,0.0484,9.999999999998899e-05
Inverted-KL,aliphatic_index-boman-hydrophobicity-blsm_mut_score-ratio_rank,0.7292375406441773,0.5864366651963132,0.026499999999999968,0.0
Inverted-KL-Mask,aliphatic_index-dissimilarity_score-ratio_rank-Total_Gene_TPM,0.7083655865909847,0.5748055585371585,0.6386000000000001,0.023800000000000043
KL-Mask,boman-blsm_mut_score-ratio_rank_squared-foreignness_score,0.7250974495143386,0.5866325945172585,0.03310000000000002,9.999999999998899e-05
Inverted-KL-Mask,aliphatic_index-boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank,0.7060377225346247,0.5785890836884579,0.7284999999999999,0.03259999999999996
KL,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.7254277750667361,0.5866692242781517,0.03249999999999997,0.0
KL-Mask,hydrophobicity-ratio_rank_squared,0.7215611884523805,0.5846606876173953,0.07509999999999994,9.999999999998899e-05
None,ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.7180895964556456,0.5797050623752233,0.12260000000000004,9.999999999998899e-05
None,boman-isoelectric_point-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.7298408068670479,0.5818246326974816,0.0040999999999999925,0.0
KL,aliphatic_index-hydrophobicity-dissimilarity_score-ratio_rank_squared,0.7239834887903317,0.5888709457377435,0.04190000000000005,0.0
KL-Mask,aliphatic_index-boman-isoelectric_point-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.726101385217836,0.5906902362096049,0.02070000000000005,0.0
Inverted-KL,aliphatic_index-boman-hydrophobicity-ratio_rank_squared-Total_Gene_TPM,0.7378231944443042,0.5878353303127497,0.0016000000000000458,0.0
None,boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank,0.7224639692664908,0.5883943914419385,0.04630000000000001,0.0
None,aliphatic_index-hydrophobicity-dissimilarity_score-foreignness_score,0.7210570754179374,0.5901068119240753,0.07150000000000001,0.0
KL-Mask,aliphatic_index-isoelectric_point-dissimilarity_score-ratio_rank,0.7141538032217738,0.5895810663645233,0.3611,0.0008000000000000229
Inverted-KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-Total_Gene_TPM,0.712919460140139,0.5823661352169062,0.4579,0.007299999999999973
KL-Mask,boman-isoelectric_point-blsm_mut_score-ratio_rank_squared-foreignness_score,0.7243391093756812,0.5846409474868035,0.042100000000000026,9.999999999998899e-05
Inverted-KL-Mask,aliphatic_index-boman-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.7099487510078052,0.5749827690493695,0.5831,0.015000000000000013
Inverted-KL,aliphatic_index-hydrophobicity-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.733147161543352,0.5949953322186791,0.006800000000000028,0.0
None,aliphatic_index-boman-hydrophobicity-isoelectric_point-ratio_rank_squared-foreignness_score,0.7281801679494735,0.5819223038703393,0.008000000000000007,0.0
Inverted-KL,aliphatic_index-Total_Gene_TPM,0.7301409008007181,0.5843685982412171,0.025900000000000034,0.0
Inverted-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank_squared-foreignness_score,0.7368179829834605,0.5878784855073742,0.0019000000000000128,0.0
None,dissimilarity_score-ratio_rank_squared,0.7217205805307013,0.5834190968197711,0.028699999999999948,0.0
Inverted-KL,boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared,0.7418244633820515,0.594887398151006,9.999999999998899e-05,0.0
None,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,0.7206471590966599,0.5843724844406649,0.0907,0.0
KL-Mask,hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7273120458857931,0.5883909136834976,0.017000000000000015,9.999999999998899e-05
None,dissimilarity_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.7180130910158898,0.5745181124432782,0.15069999999999995,0.00039999999999995595
KL-Mask,aliphatic_index-ratio_rank_squared,0.7211532922903177,0.5853132556195465,0.07669999999999999,9.999999999998899e-05
Inverted-KL-Mask,boman-hydrophobicity-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.7032497742734158,0.5720935567679104,0.8170999999999999,0.06220000000000003
None,boman-isoelectric_point-blsm_mut_score-ratio_rank,0.725304392170684,0.5878928478043148,0.014700000000000046,0.0
Inverted-KL,aliphatic_index-hydrophobicity-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.734048133125694,0.5942772566629976,0.0044999999999999485,0.0
Inverted-KL-Mask,aliphatic_index-dissimilarity_score-blsm_mut_score-Total_Gene_TPM,0.7099485190001559,0.5717123009097386,0.5757,0.017000000000000015
None,boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared,0.7325647501311934,0.5878648201392898,0.0007000000000000339,0.0
Inverted-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7332771701841692,0.5838902801911564,0.00649999999999995,0.0
KL-Mask,isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,0.7104830392903868,0.5744184823806437,0.5799000000000001,0.0050000000000000044
None,hydrophobicity-isoelectric_point-ratio_rank-EL_rank_wt_aligned,0.7190837281724167,0.5836749433158817,0.11229999999999996,0.00019999999999997797
KL,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.7297770439979181,0.5867380724381104,0.008399999999999963,0.0
None,aliphatic_index-boman-hydrophobicity-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7304796708409084,0.5801215457834715,0.0040999999999999925,0.0
KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-blsm_mut_score-Total_Gene_TPM,0.7301980247531984,0.586290692868195,0.008700000000000041,0.0
Inverted-KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-foreignness_score,0.707127749724676,0.5810379865984361,0.6950000000000001,0.02849999999999997
None,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.7259434163333638,0.5856133821246579,0.01990000000000003,0.0
KL,boman-isoelectric_point-blsm_mut_score-ratio_rank_squared-Total_Gene_TPM,0.73349370986171,0.5833987473631668,0.0019000000000000128,0.0
Inverted-KL,aliphatic_index-hydrophobicity-isoelectric_point-ratio_rank-foreignness_score-Total_Gene_TPM,0.7306047414177252,0.5881653802786593,0.020000000000000018,0.0
Inverted-KL-Mask,hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,0.7041253611930263,0.5823622902624729,0.7935,0.05279999999999996
KL-Mask,aliphatic_index-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.7205114041610132,0.5829898073083426,0.09850000000000003,9.999999999998899e-05
KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-ratio_rank-Total_Gene_TPM,0.7203572381037927,0.5826088799873369,0.13090000000000002,0.00019999999999997797
Inverted-KL,boman-isoelectric_point-dissimilarity_score-ratio_rank_squared-Total_Gene_TPM,0.7430239777582865,0.5941279332486383,0.0,0.0
Inverted-KL-Mask,aliphatic_index-boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.710299787542589,0.576458345744512,0.5670999999999999,0.013700000000000045
KL,aliphatic_index-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,0.7242783418493798,0.5898733835787351,0.03469999999999995,0.0
KL-Mask,hydrophobicity-isoelectric_point-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7197285881773833,0.5807383009883172,0.137,0.00019999999999997797
KL-Mask,boman-hydrophobicity-isoelectric_point-dissimilarity_score-Total_Gene_TPM,0.7256322376830773,0.5824352400622683,0.034399999999999986,0.0
KL-Mask,aliphatic_index-boman-hydrophobicity-EL_rank_wt_aligned,0.719499965359758,0.5827272839286484,0.12990000000000002,0.00019999999999997797
Inverted-KL,hydrophobicity-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.73319798941225,0.5919450497613913,0.005700000000000038,0.0
KL-Mask,aliphatic_index-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.7322830542331294,0.585431253604551,0.0014999999999999458,0.0
Inverted-KL,isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned,0.7222301305374839,0.5841574055973368,0.1261,9.999999999998899e-05
KL,aliphatic_index-boman-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7244764552292184,0.5833287291649519,0.04079999999999995,0.0
Inverted-KL,isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.7223016242769124,0.5823362181617353,0.12309999999999999,9.999999999998899e-05
KL-Mask,aliphatic_index-boman-hydrophobicity-ratio_rank-EL_rank_wt_aligned,0.7152730018147133,0.5820754317451511,0.31189999999999996,0.0010999999999999899
None,all_feats,0.7249368437201575,0.5821008107624608,0.035599999999999965,0.0
Inverted-KL-Mask,aliphatic_index-hydrophobicity-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,0.7044414325020861,0.5801900183896065,0.7863,0.050899999999999945
None,hydrophobicity-isoelectric_point-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7295521351266484,0.5824578093208741,0.0037000000000000366,0.0
KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.7328106515208179,0.5888168148736072,0.0024999999999999467,0.0
KL-Mask,aliphatic_index-hydrophobicity-ratio_rank-Total_Gene_TPM,0.7235449318327465,0.5846494440763265,0.05920000000000003,0.0
Inverted-KL,aliphatic_index-boman-dissimilarity_score-ratio_rank_squared-Total_Gene_TPM,0.7408766804997057,0.5915691279693835,0.00019999999999997797,0.0
KL,aliphatic_index-boman-dissimilarity_score-EL_rank_wt_aligned,0.7229443188877365,0.5855621328500199,0.05020000000000002,0.0
Inverted-KL,aliphatic_index-dissimilarity_score-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.7244068024036238,0.5864739592609305,0.0847,0.0
KL-Mask,hydrophobicity-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned,0.7189575591758456,0.5890919192834055,0.1532,0.00019999999999997797
Inverted-KL,aliphatic_index-boman-hydrophobicity-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.7290134600720513,0.5838338566186823,0.027200000000000002,0.0
Inverted-KL-Mask,hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.7042327361847162,0.580926476632848,0.7911,0.05149999999999999
KL-Mask,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank,0.7141373241303348,0.586257139999454,0.37970000000000004,0.0022999999999999687
KL-Mask,hydrophobicity-ratio_rank-EL_rank_wt_aligned,0.7116157508473168,0.581445071239365,0.5103,0.0034999999999999476
Inverted-KL,aliphatic_index-boman-hydrophobicity-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.7329253379475245,0.5858766994756953,0.011600000000000055,0.0
KL,boman-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-foreignness_score,0.7222630308034038,0.5805712743803916,0.06369999999999998,0.0
KL,aliphatic_index-boman-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7271471440545207,0.5819037513842447,0.016100000000000003,0.0
None,aliphatic_index-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7243291038990053,0.5844805166871052,0.0343,0.0
KL-Mask,dissimilarity_score-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.7123370983881155,0.5691279574531851,0.47509999999999997,0.0039000000000000146
KL,aliphatic_index-boman-hydrophobicity-isoelectric_point,0.7213947877859239,0.5844944364396611,0.08599999999999997,0.0
None,boman-hydrophobicity-dissimilarity_score-ratio_rank,0.7180617476422544,0.5844825481522211,0.16359999999999997,0.00019999999999997797
KL-Mask,aliphatic_index-boman-hydrophobicity-dissimilarity_score-ratio_rank_squared-Total_Gene_TPM,0.7328578859752922,0.5862202197999516,0.0029000000000000137,0.0
KL,aliphatic_index-boman-hydrophobicity-foreignness_score,0.72022926036814,0.5853674101999512,0.12029999999999996,9.999999999998899e-05
Inverted-KL-Mask,boman-ratio_rank-EL_rank_wt_aligned,0.7046128068813278,0.5768387785866637,0.7834,0.046499999999999986
Inverted-KL,isoelectric_point-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7261987057277682,0.5729067428437614,0.05820000000000003,9.999999999998899e-05
Inverted-KL,boman-hydrophobicity-EL_rank_wt_aligned,0.7346142112090823,0.5839251274159828,0.0033999999999999586,0.0
None,aliphatic_index-isoelectric_point-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.7300339986466764,0.586590741304585,0.0019000000000000128,0.0
KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank_squared,0.724547513598439,0.5881695899754849,0.040100000000000025,9.999999999998899e-05
None,aliphatic_index-boman-isoelectric_point-blsm_mut_score-ratio_rank,0.7241245250715136,0.587984323120553,0.025900000000000034,0.0
None,boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,0.7298614983511159,0.5881971570235367,0.0017000000000000348,0.0
KL,boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned,0.7145070563664525,0.5821723974756318,0.35819999999999996,0.0012999999999999678
Inverted-KL-Mask,hydrophobicity-dissimilarity_score-foreignness_score-Total_Gene_TPM,0.7149734998732075,0.5837111616783218,0.37170000000000003,0.0040999999999999925
Inverted-KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7122682836825769,0.5756200166743559,0.48050000000000004,0.00880000000000003
None,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned,0.7231521272054502,0.5852562731732941,0.04079999999999995,0.0
KL-Mask,aliphatic_index-dissimilarity_score-ratio_rank_squared-foreignness_score,0.7213823931014156,0.5867162928255768,0.0816,9.999999999998899e-05
None,aliphatic_index-dissimilarity_score-EL_rank_wt_aligned,0.7184150728905379,0.5883392543724256,0.12290000000000001,9.999999999998899e-05
KL-Mask,aliphatic_index-dissimilarity_score-blsm_mut_score,0.7198337351896161,0.5854681818763684,0.11750000000000005,9.999999999998899e-05
None,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-foreignness_score,0.7281694672693788,0.5888040709624671,0.005800000000000027,0.0
KL-Mask,boman-dissimilarity_score-EL_rank_wt_aligned,0.7181526535121859,0.580407009288997,0.1773,0.00029999999999996696
Inverted-KL,aliphatic_index-boman-dissimilarity_score-blsm_mut_score-foreignness_score,0.7320889610944384,0.587739340486388,0.011499999999999955,0.0
Inverted-KL,hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared,0.7363029426473665,0.5990510790708855,0.0019000000000000128,0.0
None,hydrophobicity-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.7319266904639965,0.5865744961755769,0.0008000000000000229,0.0
Inverted-KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7153404263514521,0.5793893782678715,0.3609,0.0040000000000000036
KL,aliphatic_index-hydrophobicity-isoelectric_point-ratio_rank_squared,0.7247491413138285,0.5864869786834955,0.031000000000000028,0.0
None,isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.7169059421633559,0.5816318266490952,0.17310000000000003,0.00019999999999997797
Inverted-KL,isoelectric_point-ratio_rank_squared-EL_rank_wt_aligned,0.7290026346798628,0.5836570317113481,0.026800000000000046,0.0
KL,boman-hydrophobicity-isoelectric_point-EL_rank_wt_aligned,0.7190474890985341,0.5792129000849654,0.1522,0.00019999999999997797
KL,aliphatic_index-hydrophobicity-dissimilarity_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7257124081037316,0.5845556882383469,0.027000000000000024,9.999999999998899e-05
Inverted-KL-Mask,hydrophobicity-ratio_rank-foreignness_score-Total_Gene_TPM,0.7116760267659376,0.5777347108018192,0.508,0.01200000000000001
KL,boman-blsm_mut_score-foreignness_score,0.7265387579376171,0.5858821891929752,0.01959999999999995,0.0
None,aliphatic_index-boman-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7269277753645892,0.5841272896641174,0.014599999999999946,0.0
KL-Mask,boman-isoelectric_point-dissimilarity_score,0.7201238340498726,0.5826169796298559,0.11599999999999999,0.00029999999999996696
Inverted-KL,boman-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.7347584198082084,0.587057873645221,0.0040999999999999925,0.0
KL-Mask,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.7235026084932455,0.5843076348447735,0.0675,0.0
Inverted-KL-Mask,aliphatic_index-boman-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned,0.710972562752528,0.5768224340232904,0.5373,0.00990000000000002
KL-Mask,aliphatic_index-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7296668557077002,0.5838599599477807,0.0036000000000000476,0.0
KL-Mask,isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank,0.7051116454134988,0.572483353790008,0.8428,0.024900000000000033
